ZCTA,COUNTY,STATE,COUNTYFP
81652,Garfield County,CO,08045
76055,Hill County,TX,48217
86403,Mohave County,AZ,04015
92364,San Bernardino County,CA,06071
76067,Palo Pinto County,TX,48363
74468,Muskogee County,OK,40101
93003,Ventura County,CA,06111
76458,Jack County,TX,48237
74953,Le Flore County,OK,40079
92879,Riverside County,CA,06065
74949,Le Flore County,OK,40079
76424,Stephens County,TX,48429
92843,Orange County,CA,06059
76429,Stephens County,TX,48429
74962,Sequoyah County,OK,40135
74936,Sequoyah County,OK,40135
92806,Orange County,CA,06059
74937,Le Flore County,OK,40079
92807,Orange County,CA,06059
74939,Le Flore County,OK,40079
74940,Le Flore County,OK,40079
76388,Haskell County,TX,48207
92823,Orange County,CA,06059
76389,Archer County,TX,48009
74942,Le Flore County,OK,40079
74943,Haskell County,OK,40061
74944,Haskell County,OK,40061
93641,Fresno County,CA,06019
93643,Madera County,CA,06039
77053,Fort Bend County,TX,48157
93652,Fresno County,CA,06019
93654,Fresno County,CA,06019
93656,Fresno County,CA,06019
93665,Merced County,CA,06047
93666,Tulare County,CA,06107
75901,Angelina County,TX,48005
86030,Coconino County,AZ,04005
81252,Custer County,CO,08027
75928,Newton County,TX,48351
74129,Tulsa County,OK,40143
74131,Creek County,OK,40037
72860,Yell County,AR,05149
71275,Lincoln Parish,LA,22061
72832,Johnson County,AR,05071
71277,Union Parish,LA,22111
81243,Gunnison County,CO,08051
86032,Navajo County,AZ,04017
71270,Lincoln Parish,LA,22061
75858,Houston County,TX,48225
92231,Imperial County,CA,06025
86021,Mohave County,AZ,04015
71279,Richland Parish,LA,22083
92373,San Bernardino County,CA,06071
76070,Somervell County,TX,48425
74472,Haskell County,OK,40061
92347,San Bernardino County,CA,06071
71467,Grant Parish,LA,22043
81653,Routt County,CO,08107
74469,Muskogee County,OK,40101
81643,Mesa County,CO,08077
81645,Eagle County,CO,08037
81646,Mesa County,CO,08077
74441,Cherokee County,OK,40021
92344,San Bernardino County,CA,06071
71465,LaSalle Parish,LA,22059
71466,Rapides Parish,LA,22079
76048,Hood County,TX,48221
74445,Okmulgee County,OK,40111
86337,Yavapai County,AZ,04025
86343,Yavapai County,AZ,04025
71469,Natchitoches Parish,LA,22069
71472,Rapides Parish,LA,22079
86351,Yavapai County,AZ,04025
92345,San Bernardino County,CA,06071
81649,Eagle County,CO,08037
74447,Okmulgee County,OK,40111
71480,LaSalle Parish,LA,22059
92831,Orange County,CA,06059
74945,Sequoyah County,OK,40135
74946,Sequoyah County,OK,40135
76401,Erath County,TX,48143
76402,Erath County,TX,48143
92835,Orange County,CA,06059
74951,Le Flore County,OK,40079
92841,Orange County,CA,06059
92844,Orange County,CA,06059
92845,Orange County,CA,06059
92860,Riverside County,CA,06065
76426,Wise County,TX,48497
76427,Jack County,TX,48237
92865,Orange County,CA,06059
76430,Shackelford County,TX,48417
76431,Wise County,TX,48497
93673,Tulare County,CA,06107
77063,Harris County,TX,48201
93701,Fresno County,CA,06019
77065,Harris County,TX,48201
93705,Fresno County,CA,06019
77070,Harris County,TX,48201
93706,Fresno County,CA,06019
93722,Fresno County,CA,06019
93725,Fresno County,CA,06019
93925,Monterey County,CA,06053
93927,Monterey County,CA,06053
93928,Monterey County,CA,06053
77089,Harris County,TX,48201
77091,Harris County,TX,48201
93955,Monterey County,CA,06053
94021,San Mateo County,CA,06081
94024,Santa Clara County,CA,06085
94038,San Mateo County,CA,06081
94043,Santa Clara County,CA,06085
94061,San Mateo County,CA,06081
74107,Tulsa County,OK,40143
72833,Yell County,AR,05149
75860,Freestone County,TX,48161
74110,Tulsa County,OK,40143
72834,Yell County,AR,05149
72835,Logan County,AR,05083
92234,Riverside County,CA,06065
86024,Coconino County,AZ,04005
74112,Tulsa County,OK,40143
72839,Johnson County,AR,05071
81235,Hinsdale County,CO,08053
86028,Apache County,AZ,04001
81236,Chaffee County,CO,08015
81237,Gunnison County,CO,08051
86029,Navajo County,AZ,04017
92240,Riverside County,CA,06065
72842,Yell County,AR,05149
71282,Madison Parish,LA,22065
81240,Fremont County,CO,08043
72845,Johnson County,AR,05071
81241,Gunnison County,CO,08051
72846,Johnson County,AR,05071
92242,San Bernardino County,CA,06071
76051,Tarrant County,TX,48439
81650,Rio Blanco County,CO,08103
74451,Cherokee County,OK,40021
74452,Cherokee County,OK,40021
92352,San Bernardino County,CA,06071
74454,Wagoner County,OK,40145
92354,San Bernardino County,CA,06071
81655,Eagle County,CO,08037
81656,Pitkin County,CO,08097
71486,Sabine Parish,LA,22085
74456,Okmulgee County,OK,40111
81657,Eagle County,CO,08037
74459,McIntosh County,OK,40091
76058,Johnson County,TX,48251
76433,Erath County,TX,48143
76437,Eastland County,TX,48133
92881,Riverside County,CA,06065
76442,Comanche County,TX,48093
74964,Adair County,OK,40001
92882,Riverside County,CA,06065
74965,Adair County,OK,40001
92883,Riverside County,CA,06065
74966,Le Flore County,OK,40079
92887,Orange County,CA,06059
76446,Erath County,TX,48143
93001,Ventura County,CA,06111
93004,Ventura County,CA,06111
93010,Ventura County,CA,06111
76454,Eastland County,TX,48133
76457,Hamilton County,TX,48193
93021,Ventura County,CA,06111
76459,Jack County,TX,48237
76462,Hood County,TX,48221
76464,Shackelford County,TX,48417
76476,Hood County,TX,48221
76491,Throckmorton County,TX,48447
93060,Ventura County,CA,06111
93064,Ventura County,CA,06111
93926,Monterey County,CA,06053
93930,Monterey County,CA,06053
93932,Monterey County,CA,06053
77301,Montgomery County,TX,48339
77328,San Jacinto County,TX,48407
93710,Fresno County,CA,06019
93720,Fresno County,CA,06019
77074,Harris County,TX,48201
77075,Harris County,TX,48201
93723,Fresno County,CA,06019
93726,Fresno County,CA,06019
77079,Harris County,TX,48201
93727,Fresno County,CA,06019
77082,Harris County,TX,48201
93905,Monterey County,CA,06053
93906,Monterey County,CA,06053
93908,Monterey County,CA,06053
77084,Harris County,TX,48201
93920,Monterey County,CA,06053
77086,Harris County,TX,48201
93924,Monterey County,CA,06053
93940,Monterey County,CA,06053
71291,Ouachita Parish,LA,22073
72847,Pope County,AR,05115
86031,Navajo County,AZ,04017
75904,Angelina County,TX,48005
72854,Johnson County,AR,05071
74127,Osage County,OK,40113
75925,Cherokee County,TX,48073
75926,Trinity County,TX,48455
72856,Newton County,AR,05101
72857,Yell County,AR,05149
74132,Tulsa County,OK,40143
72858,Pope County,AR,05115
75935,Shelby County,TX,48419
75936,Tyler County,TX,48457
81323,Dolores County,CO,08033
71322,Avoyelles Parish,LA,22009
92253,Riverside County,CA,06065
75946,Nacogdoches County,TX,48347
72923,Sebastian County,AR,05131
86036,Coconino County,AZ,04005
81334,Montezuma County,CO,08083
71334,Concordia Parish,LA,22029
72935,Crawford County,AR,05033
71336,Franklin Parish,LA,22041
92359,San Bernardino County,CA,06071
76061,Johnson County,TX,48251
92363,San Bernardino County,CA,06071
86406,Mohave County,AZ,04015
76063,Tarrant County,TX,48439
86409,Mohave County,AZ,04015
86411,Mohave County,AZ,04015
92371,San Bernardino County,CA,06071
74467,Wagoner County,OK,40145
74470,Muskogee County,OK,40101
86413,Mohave County,AZ,04015
74471,Cherokee County,OK,40021
76078,Wise County,TX,48497
92376,San Bernardino County,CA,06071
92382,San Bernardino County,CA,06071
92384,Inyo County,CA,06027
92391,San Bernardino County,CA,06071
86440,Mohave County,AZ,04015
86441,Mohave County,AZ,04015
74543,Pushmataha County,OK,40127
76108,Tarrant County,TX,48439
74562,Pushmataha County,OK,40127
76111,Tarrant County,TX,48439
86426,Mohave County,AZ,04015
86442,Mohave County,AZ,04015
93101,Santa Barbara County,CA,06083
93103,Santa Barbara County,CA,06083
93111,Santa Barbara County,CA,06083
76520,Milam County,TX,48331
93204,Kings County,CA,06031
93220,Kern County,CA,06029
76556,Milam County,TX,48331
76557,Bell County,TX,48027
76561,Coryell County,TX,48099
76567,Milam County,TX,48331
93030,Ventura County,CA,06111
93105,Santa Barbara County,CA,06083
93108,Santa Barbara County,CA,06083
93210,Fresno County,CA,06019
76469,Callahan County,TX,48059
76470,Eastland County,TX,48133
76471,Eastland County,TX,48133
93033,Ventura County,CA,06111
76474,Comanche County,TX,48093
76475,Palo Pinto County,TX,48363
76481,Young County,TX,48503
93036,Ventura County,CA,06111
93040,Ventura County,CA,06111
76483,Throckmorton County,TX,48447
93943,Monterey County,CA,06053
77094,Harris County,TX,48201
93962,Monterey County,CA,06053
77095,Harris County,TX,48201
94010,San Mateo County,CA,06081
94014,San Mateo County,CA,06081
77099,Harris County,TX,48201
94015,San Mateo County,CA,06081
94022,Santa Clara County,CA,06085
77304,Montgomery County,TX,48339
77316,Montgomery County,TX,48339
94027,San Mateo County,CA,06081
77318,Montgomery County,TX,48339
94030,San Mateo County,CA,06081
94040,Santa Clara County,CA,06085
77320,Walker County,TX,48471
77327,Liberty County,TX,48291
94060,San Mateo County,CA,06081
77331,San Jacinto County,TX,48407
72863,Logan County,AR,05083
72865,Logan County,AR,05083
75931,Jasper County,TX,48241
71295,Franklin Parish,LA,22041
92250,Imperial County,CA,06025
74133,Tulsa County,OK,40143
75932,Newton County,TX,48351
74134,Tulsa County,OK,40143
81301,La Plata County,CO,08067
86033,Navajo County,AZ,04017
92251,Imperial County,CA,06025
71301,Rapides Parish,LA,22079
81320,Dolores County,CO,08033
72903,Sebastian County,AR,05131
75937,Nacogdoches County,TX,48347
74145,Tulsa County,OK,40143
72904,Sebastian County,AR,05131
81321,Montezuma County,CO,08083
72908,Sebastian County,AR,05131
71303,Rapides Parish,LA,22079
71316,Concordia Parish,LA,22029
72916,Sebastian County,AR,05131
75941,Angelina County,TX,48005
92407,San Bernardino County,CA,06071
74477,Wagoner County,OK,40145
76082,Parker County,TX,48367
92378,San Bernardino County,CA,06071
76084,Johnson County,TX,48251
86431,Mohave County,AZ,04015
76085,Parker County,TX,48367
92386,San Bernardino County,CA,06071
92389,Inyo County,CA,06027
86432,Mohave County,AZ,04015
86433,Mohave County,AZ,04015
86434,Mohave County,AZ,04015
86435,Coconino County,AZ,04005
92392,San Bernardino County,CA,06071
86436,Mohave County,AZ,04015
74501,Pittsburg County,OK,40121
74521,Pushmataha County,OK,40127
93041,Ventura County,CA,06111
93043,Ventura County,CA,06111
76501,Bell County,TX,48027
93063,Ventura County,CA,06111
76502,Bell County,TX,48027
76513,Bell County,TX,48027
76519,Milam County,TX,48331
93117,Santa Barbara County,CA,06083
93201,Tulare County,CA,06107
76524,Falls County,TX,48145
76527,Williamson County,TX,48491
93206,Kern County,CA,06029
93207,Tulare County,CA,06107
93208,Tulare County,CA,06107
76528,Coryell County,TX,48099
76530,Williamson County,TX,48491
76537,Williamson County,TX,48491
76539,Lampasas County,TX,48281
76542,Bell County,TX,48027
77335,Polk County,TX,48373
94065,San Mateo County,CA,06081
94114,San Francisco County,CA,06075
77356,Montgomery County,TX,48339
94121,San Francisco County,CA,06075
94123,San Francisco County,CA,06075
77376,Hardin County,TX,48199
94304,Santa Clara County,CA,06085
94305,Santa Clara County,CA,06085
94401,San Mateo County,CA,06081
77382,Montgomery County,TX,48339
94507,Contra Costa County,CA,06013
77363,Grimes County,TX,48185
94503,Napa County,CA,06055
94066,San Mateo County,CA,06081
77354,Montgomery County,TX,48339
77360,Polk County,TX,48373
94131,San Francisco County,CA,06075
77336,Harris County,TX,48201
94063,San Mateo County,CA,06081
77338,Harris County,TX,48201
94070,San Mateo County,CA,06081
94074,San Mateo County,CA,06081
94085,Santa Clara County,CA,06085
75942,Tyler County,TX,48457
75943,Nacogdoches County,TX,48347
81325,San Miguel County,CO,08113
92254,Riverside County,CA,06065
74301,Craig County,OK,40035
86035,Coconino County,AZ,04005
81327,Montezuma County,CO,08083
75948,Sabine County,TX,48403
71331,Avoyelles Parish,LA,22009
71333,Avoyelles Parish,LA,22009
92258,Riverside County,CA,06065
72928,Franklin County,AR,05047
72930,Franklin County,AR,05047
81332,Dolores County,CO,08033
74331,Delaware County,OK,40041
72934,Crawford County,AR,05033
92260,Riverside County,CA,06065
74333,Craig County,OK,40035
75951,Jasper County,TX,48241
71340,Catahoula Parish,LA,22025
71341,Avoyelles Parish,LA,22009
74337,Mayes County,OK,40097
81401,Montrose County,CO,08085
92394,San Bernardino County,CA,06071
86438,Mohave County,AZ,04015
74523,Pushmataha County,OK,40127
76088,Parker County,TX,48367
76092,Tarrant County,TX,48439
92395,San Bernardino County,CA,06071
76093,Johnson County,TX,48251
92398,San Bernardino County,CA,06071
76103,Tarrant County,TX,48439
74531,Hughes County,OK,40063
74533,Atoka County,OK,40005
74534,Coal County,OK,40029
74536,Pushmataha County,OK,40127
76104,Tarrant County,TX,48439
92405,San Bernardino County,CA,06071
86445,Mohave County,AZ,04015
76106,Tarrant County,TX,48439
74549,Le Flore County,OK,40079
92408,San Bernardino County,CA,06071
74553,Pittsburg County,OK,40121
92410,San Bernardino County,CA,06071
74556,Coal County,OK,40029
76107,Tarrant County,TX,48439
93215,Kern County,CA,06029
93219,Tulare County,CA,06107
93221,Tulare County,CA,06107
93226,Kern County,CA,06029
93230,Kings County,CA,06031
76559,Bell County,TX,48027
76565,Hamilton County,TX,48193
93234,Fresno County,CA,06019
93238,Tulare County,CA,06107
76569,Bell County,TX,48027
93240,Kern County,CA,06029
93241,Kern County,CA,06029
76574,Williamson County,TX,48491
76577,Milam County,TX,48331
93247,Tulare County,CA,06107
76626,Navarro County,TX,48349
76630,McLennan County,TX,48309
76633,McLennan County,TX,48309
76641,Navarro County,TX,48349
93262,Tulare County,CA,06107
76651,Ellis County,TX,48139
77342,Walker County,TX,48471
94086,Santa Clara County,CA,06085
77345,Harris County,TX,48201
77346,Harris County,TX,48201
94089,Santa Clara County,CA,06085
94104,San Francisco County,CA,06075
94108,San Francisco County,CA,06075
77351,Polk County,TX,48373
77357,Montgomery County,TX,48339
94118,San Francisco County,CA,06075
77358,Walker County,TX,48471
72938,Sebastian County,AR,05131
75956,Jasper County,TX,48241
75960,Polk County,TX,48373
81403,Ouray County,CO,08091
74340,Mayes County,OK,40097
92267,San Bernardino County,CA,06071
72943,Logan County,AR,05083
75964,Nacogdoches County,TX,48347
81418,Delta County,CO,08029
71356,St. Landry Parish,LA,22097
75972,San Augustine County,TX,48405
81430,San Miguel County,CO,08113
81431,San Miguel County,CO,08113
75977,Newton County,TX,48351
92268,San Bernardino County,CA,06071
86040,Coconino County,AZ,04005
75966,Newton County,TX,48351
72950,Scott County,AR,05127
74352,Mayes County,OK,40097
72956,Crawford County,AR,05033
72940,Sebastian County,AR,05131
71342,LaSalle Parish,LA,22059
75959,Sabine County,TX,48403
92264,Riverside County,CA,06065
74558,Pushmataha County,OK,40127
92503,Riverside County,CA,06065
76109,Tarrant County,TX,48439
92504,Riverside County,CA,06065
74565,Pittsburg County,OK,40121
74569,Atoka County,OK,40005
92506,Riverside County,CA,06065
74572,Coal County,OK,40029
92509,Riverside County,CA,06065
74601,Kay County,OK,40071
74632,Kay County,OK,40071
76120,Tarrant County,TX,48439
86507,Apache County,AZ,04001
74651,Noble County,OK,40103
92563,Riverside County,CA,06065
92582,Riverside County,CA,06065
74729,Bryan County,OK,40013
76205,Denton County,TX,48121
86508,Apache County,AZ,04001
74574,Pushmataha County,OK,40127
92518,Riverside County,CA,06065
76118,Tarrant County,TX,48439
74576,Atoka County,OK,40005
74577,Le Flore County,OK,40079
76656,Falls County,TX,48145
76660,Hill County,TX,48217
76664,Limestone County,TX,48293
76667,Limestone County,TX,48293
76676,Hill County,TX,48217
93280,Kern County,CA,06029
93287,Kern County,CA,06029
76689,Bosque County,TX,48035
76692,Hill County,TX,48217
76682,Falls County,TX,48145
76622,Hill County,TX,48217
93252,Ventura County,CA,06111
76642,Limestone County,TX,48293
93270,Tulare County,CA,06107
93272,Tulare County,CA,06107
93242,Fresno County,CA,06019
76571,Bell County,TX,48027
76573,Williamson County,TX,48491
93244,Tulare County,CA,06107
93245,Kings County,CA,06031
76578,Williamson County,TX,48491
76596,Coryell County,TX,48099
94116,San Francisco County,CA,06075
77362,Montgomery County,TX,48339
94122,San Francisco County,CA,06075
77365,Montgomery County,TX,48339
72941,Sebastian County,AR,05131
74339,Ottawa County,OK,40115
81410,Delta County,CO,08029
81411,Montrose County,CO,08085
72944,Sebastian County,AR,05131
86042,Navajo County,AZ,04017
74342,Delaware County,OK,40041
81413,Delta County,CO,08029
75961,Nacogdoches County,TX,48347
75962,Nacogdoches County,TX,48347
86043,Navajo County,AZ,04017
74343,Ottawa County,OK,40115
81415,Montrose County,CO,08085
71343,Catahoula Parish,LA,22025
71345,St. Landry Parish,LA,22097
92507,Riverside County,CA,06065
76112,Tarrant County,TX,48439
92508,Riverside County,CA,06065
76115,Tarrant County,TX,48439
92530,Riverside County,CA,06065
74604,Kay County,OK,40071
92536,Riverside County,CA,06065
74630,Noble County,OK,40103
74631,Kay County,OK,40071
86505,Apache County,AZ,04001
76119,Tarrant County,TX,48439
74633,Osage County,OK,40113
86506,Apache County,AZ,04001
92544,Riverside County,CA,06065
74637,Osage County,OK,40113
74640,Garfield County,OK,40047
92545,Riverside County,CA,06065
74641,Kay County,OK,40071
92548,Riverside County,CA,06065
76126,Tarrant County,TX,48439
76129,Tarrant County,TX,48439
76597,Coryell County,TX,48099
76598,Coryell County,TX,48099
76621,Hill County,TX,48217
76624,McLennan County,TX,48309
76628,Hill County,TX,48217
93250,Kern County,CA,06029
76631,Hill County,TX,48217
76632,Falls County,TX,48145
93254,Santa Barbara County,CA,06083
93256,Tulare County,CA,06107
76634,Bosque County,TX,48035
76635,Limestone County,TX,48293
76638,McLennan County,TX,48309
76640,McLennan County,TX,48309
93260,Tulare County,CA,06107
93265,Tulare County,CA,06107
94124,San Francisco County,CA,06075
77367,Walker County,TX,48471
72947,Crawford County,AR,05033
72948,Crawford County,AR,05033
71346,Rapides Parish,LA,22079
71350,Avoyelles Parish,LA,22009
75965,Nacogdoches County,TX,48347
92274,Riverside County,CA,06065
81419,Delta County,CO,08029
81422,Montrose County,CO,08085
72949,Franklin County,AR,05047
74346,Delaware County,OK,40041
72951,Franklin County,AR,05047
74347,Delaware County,OK,40041
81424,Montrose County,CO,08085
72952,Crawford County,AR,05033
92276,Riverside County,CA,06065
72955,Crawford County,AR,05033
81425,Montrose County,CO,08085
71357,Tensas Parish,LA,22107
71358,St. Landry Parish,LA,22097
75973,Shelby County,TX,48419
81429,Montrose County,CO,08085
86045,Coconino County,AZ,04005
75974,Shelby County,TX,48419
74644,Noble County,OK,40103
92551,Riverside County,CA,06065
76131,Tarrant County,TX,48439
74647,Kay County,OK,40071
74650,Pawnee County,OK,40117
92555,Riverside County,CA,06065
92557,Riverside County,CA,06065
74652,Osage County,OK,40113
86510,Navajo County,AZ,04017
76135,Tarrant County,TX,48439
92567,Riverside County,CA,06065
76137,Tarrant County,TX,48439
76140,Tarrant County,TX,48439
74720,Bryan County,OK,40013
74722,McCurtain County,OK,40089
